school_id,name,country,base_url,careers_link,ats_platform,confidence,notes,scraper_status
679,North Central University,US,https://www.northcentral.edu/,https://www.northcentral.edu/about/employment/current-job-openings/,own website,medium,OK-2hop:OK:4,generic scraper
680,University of Minnesota-Twin Cities,US,https://twin-cities.umn.edu/,https://hr.umn.edu/jobs/Applicant-Support/Veteran-Employment-Guidance,own website,medium,OK-2hop:OK:4,generic scraper
683,Minnesota State University Moorhead,US,https://www.mnstate.edu/,https://minnstate.wd115.myworkdayjobs.com/Minnesota_State_Careers?Institution=a7c1912089511000d545deb6e32a0001,Workday,high,OK-2hop:OK:8,adapter built
684,University of Minnesota-Morris,US,https://morris.umn.edu/,https://hr.umn.edu/jobs/Applicant-Support/Veteran-Employment-Guidance,own website,medium,OK-2hop:OK:4,generic scraper
685,Carleton College,US,https://www.carleton.edu/,https://www.myworkday.com/carleton/d/home.htmld,own website,high,OK:6,generic scraper
686,St Olaf College,US,https://wp.stolaf.edu/,https://fa-ewur-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3,Oracle Cloud HCM,high,OK-2hop:OK:8,adapter built
687,Crown College,US,https://www.crown.edu/,https://secure5.entertimeonline.com/ta/CBIZ20706.careers?CareersSearch,own website,medium,OK-2hop:OK:4,generic scraper
688,Saint Cloud State University,US,https://www.stcloudstate.edu/,https://minnstate.wd115.myworkdayjobs.com/Minnesota_State_Careers,Workday,high,OK-2hop:OK:6 [playwright],adapter built
689,College of Saint Benedict,US,https://csbsju.edu/,https://www.schooljobs.com/careers/osb?jobType[0]=Faculty&sort=PositionTitle%7CAscending,own website,high,OK-2hop:OK:11,generic scraper
692,Hamline University,US,https://www.hamline.edu/,https://hamline.wd5.myworkdayjobs.com/Faculty_Career_Site,Workday,high,OK-2hop:OK:12,adapter built
693,Macalester College,US,https://www.macalester.edu/,https://macalester.wd108.myworkdayjobs.com/humanresources-careers,Workday,high,OK-2hop:OK:9,adapter built
694,Metropolitan State University,US,https://www.metrostate.edu/,https://minnstate.wd115.myworkdayjobs.com/Minnesota_State_Careers?Institution=a7c1912089511000d545c57bc0dd0001,Workday,high,OK-2hop:OK:8,adapter built
695,St Catherine University,US,https://www.stkate.edu/,https://stcatherine.peopleadmin.com/,PeopleAdmin,high,OK-2hop:OK:6,adapter built
696,University of Northwestern-St Paul,US,https://www.unwsp.edu/,https://jobs.unwsp.edu/jobs/search/search-page,own website,medium,OK-2hop:OK:6,generic scraper
697,University of St Thomas,US,https://www.stthomas.edu/,https://staffemployment-stthomas.icims.com/,iCIMS,high,OK-2hop:OK:10,adapter built
698,Gustavus Adolphus College,US,https://gustavus.edu/,https://gustavus.edu/about/administrative-offices/human-resources/employment-opportunities-human-resources,own website,medium,OK-2hop:OK:4,generic scraper
699,Herzing University-Minneapolis,US,https://www.herzing.edu/,https://recruiting2.ultipro.com/HER1009HRZ/JobBoard/267d2e37-abff-4559-8a18-a754503d3749,UKG/Ultipro,high,OK:9,adapter built
700,Saint Mary's University of Minnesota,US,https://www.smumn.edu/,https://faculty-saintmarysuniversity.icims.com/jobs/search?ss=1&in_iframe=1&hashed=-625950295,iCIMS,high,OK-2hop:OK:13,adapter built
701,Winona State University,US,https://www.winona.edu/,https://minnstate.wd115.myworkdayjobs.com/Minnesota_State_Careers?Institution=a7c1912089511000d545c9b0beeb0000,Workday,high,OK-2hop:OK:8,adapter built
703,Culver-Stockton College,US,https://www.culver.edu/,https://culver.edu/gps-core/,own website,medium,OK-2hop:OK:2,generic scraper
704,Southeast Missouri State University,US,https://www.semo.edu/,https://www.governmentjobs.com/careers/semoedu/promotionaljobs?jobType[0]=Faculty&sort=PositionTitle%7CAscending,own website,high,OK-2hop:OK:17,generic scraper
705,Columbia College,US,https://www.ccis.edu/,https://www.ccis.edu/careers/jobs,own website,medium,OK-2hop:OK:5,generic scraper
706,Stephens College,US,https://www.stephens.edu/,https://recruiting.paylocity.com/recruiting/jobs/All/d53f2230-ae23-44c3-8a0e-3b1b9a0697a7/Stephens-College,own website,medium,OK:5,generic scraper
707,University of Missouri-Columbia,US,https://missouri.edu/,https://www.umsystem.edu/ums/hr/income,own website,medium,OK-2hop:OK:3,generic scraper
708,Central Methodist University-College of Liberal Arts and Sciences,US,https://www.centralmethodist.edu/,https://centralmethodist.edu/about/offices/human-resources/jobs-fayette/index.html,own website,high,NO_MATCH [playwright];hand-verified-sync,generic scraper
709,Westminster College,US,https://www.wcmo.edu/,https://recruiting.paylocity.com/recruiting/jobs/All/a5d7af06-7587-4fed-8c04-2df22f7d0e9b/Westminster-College?location=Westminster%20College%20-%20Fulton%2C%20MO&department=All%20Departments,own website,medium,OK-2hop:OK:5,generic scraper
710,William Woods University,US,https://www.williamwoods.edu/,https://www.williamwoods.edu/employment/adjunct-faculty-employment/,own website,medium,OK-2hop:OK:2,generic scraper
711,Hannibal-LaGrange University,US,https://www.hlg.edu/,https://www.hlg.edu/forms/adjunctfacultyapplication/,own website,medium,OK-2hop:OK:9,generic scraper
713,Missouri Southern State University,US,https://www.mssu.edu/,https://www.mssu.edu/financial-services/human-resources/eeoc.php,own website,medium,OK-2hop:OK:3,generic scraper
714,Avila University,US,https://www.avila.edu/,https://www.avila.edu/about/administrative-offices/human-resources/careers/,own website,medium,OK-2hop:OK:5,generic scraper
715,Calvary University,US,https://www.calvary.edu/,https://www.calvary.edu/employment/work-at-calvary/,own website,medium,OK-2hop:OK:4,generic scraper
716,City Vision University,US,https://www.cityvision.edu/,https://cityvisionuniversity.applytojob.com,own website,high,OK:8,generic scraper
717,Rockhurst University,US,https://www.rockhurst.edu/,https://www.rockhurst.edu/about/human-resources/equal-employment-opportunity,own website,medium,OK-2hop:OK:3,generic scraper
718,University of Missouri-Kansas City,US,https://www.umkc.edu/,https://www.umkc.edu/hr/careers/index.html,own website,medium,OK-2hop:OK:5 [playwright],generic scraper
719,Truman State University,US,https://www.truman.edu/,https://trumansu.peopleadmin.com/postings/search?utf8=✓&query=&query_v0_posted_at_date=&query_position_type_id%5B%5D=3&435=&commit=Search,PeopleAdmin,high,OK-2hop:OK:11,adapter built
720,William Jewell College,US,https://www.jewell.edu/,https://www.jewell.edu/employment,own website,medium,OK-2hop:OK:4,generic scraper
721,Missouri Valley College,US,https://www.moval.edu/,https://www.moval.edu/?post_type=page&p=524,own website,medium,OK-2hop:OK:3,generic scraper
722,Northwest Missouri State University,US,https://www.nwmissouri.edu/,https://nwmissouri.wd108.myworkdayjobs.com/External,Workday,high,OK:8,adapter built
723,Cottey College,US,https://www.cottey.edu/,https://cottey.edu/employment/,own website,medium,OK-2hop:OK:4,generic scraper
724,Park University,US,https://www.park.edu/,https://park.wd1.myworkdayjobs.com/ParkUniversityCareers,Workday,high,OK-2hop:OK:8,adapter built
725,College of the Ozarks,US,https://www.cofo.edu/,https://www.cofo.edu/jobs,own website,medium,OK-2hop:OK:3,generic scraper
726,Missouri University of Science and Technology,US,https://www.mst.edu/,https://jobs.mst.edu/,own website,medium,OK-2hop:OK:7,generic scraper
727,Lindenwood University,US,https://www.lindenwood.edu/,https://lindenwood.wd1.myworkdayjobs.com/CareerOpportunities,Workday,high,OK-2hop:OK:8,adapter built
728,Missouri Western State University,US,https://www.missouriwestern.edu/,https://mwsu.peopleadmin.com/,PeopleAdmin,high,OK:9,adapter built
731,Maryville University of Saint Louis,US,https://www.maryville.edu/,https://careers.maryville.edu/?_ga=2.65064999.867605969.1689610591-885137803.1623179314,own website,medium,OK-2hop:OK:7,generic scraper
733,Saint Louis University,US,https://www.slu.edu/,https://slu.wd5.myworkdayjobs.com/Careers,Workday,high,OK-2hop:OK:10,adapter built
734,University of Missouri-St Louis,US,https://www.umsl.edu/,https://www.umsl.edu/services/hrs/careers/index.html,own website,medium,OK-2hop:OK:2,generic scraper
735,Washington University in St Louis,US,https://wustl.edu/,https://wustl.wd1.myworkdayjobs.com/External,Workday,high,OK-2hop:OK:8,adapter built
736,Webster University,US,https://www.webster.edu/,https://recruiting.adp.com/srccar/public/RTI.home?c=1180715&d=ExternalCareerSite,own website,medium,OK-2hop:OK:4,generic scraper
737,Drury University,US,https://www.drury.edu/,https://www.drury.edu/hr/drury-university-jobs/,own website,medium,OK-2hop:OK:3,generic scraper
739,Mission University,US,https://www.mission.edu/,https://mission.edu/jobs/,own website,medium,OK-2hop:OK:3,generic scraper
740,Missouri State University-Springfield,US,https://www.missouristate.edu/,https://jobs.missouristate.edu/,own website,medium,OK-2hop:OK:5,generic scraper
741,University of Central Missouri,US,https://www.ucmo.edu/,https://www.schooljobs.com/careers/ucmo?jobType[0]=Faculty&sort=PositionTitle%7CAscending,own website,high,OK-2hop:OK:8,generic scraper
744,Delta State University,US,https://www.deltastate.edu/,https://deltastate.peopleadmin.com/,PeopleAdmin,high,OK:8 [playwright],adapter built
746,Mississippi University for Women,US,https://www.muw.edu/,https://muw.peopleadmin.com/,PeopleAdmin,high,OK-2hop:OK:8,adapter built
747,University of Southern Mississippi,US,https://www.usm.edu/,https://usm.csod.com/ats/careersite/search.aspx?site=1&c=usm,Cornerstone OnDemand,high,OK:8,adapter built
748,William Carey University,US,https://www.wmcarey.edu/,https://www.paycomonline.net/v4/ats/web.php/jobs?clientkey=E66B3C1689D7CACD88837E5AD889588C,own website,medium,OK:4,generic scraper
753,Millsaps College,US,https://www.millsaps.edu/,https://millsaps.edu/work-at-millsaps/,own website,medium,OK-2hop:OK:5,generic scraper
755,Mississippi State University,US,https://www.msstate.edu/,http://explore.msujobs.msstate.edu/,own website,medium,OK-2hop:OK:2,generic scraper
757,University of Mississippi,US,https://www.olemiss.edu/,https://olemiss.wd12.myworkdayjobs.com/External__Faculty,Workday,high,OK-2hop:OK:11,adapter built
758,Montana State University Billings,US,https://www.msubillings.edu/,http://www.mus.edu/hr/jobs.asp,own website,medium,OK-2hop:OK:6,generic scraper
759,Rocky Mountain College,US,https://www.rocky.edu/,https://www.facebook.com/rockymountaincollege/,own website,medium,OK:2,generic scraper
760,Montana State University,US,https://www.montana.edu/,https://jobs.montana.edu/postings/search,own website,medium,OK-2hop:OK:5,generic scraper
761,Montana Technological University,US,https://www.mtech.edu/,https://montanatechuniversity.applytojob.com/apply,own website,high,OK:8,generic scraper
762,The University of Montana-Western,US,https://umwestern.edu/,https://www.umwestern.edu/section/vacancy-procedure-documents/,own website,medium,OK-2hop:OK:2,generic scraper
763,University of Providence,US,https://www.uprovidence.edu/,https://www.uprovidence.edu/employment/,own website,medium,OK:2,generic scraper
764,Montana State University-Northern,US,https://www.msun.edu/,https://jobs.msun.edu/postings/2686,own website,medium,OK-2hop:OK:6,generic scraper
765,Carroll College,US,https://www.carroll.edu/,https://www.carroll.edu/about/work-carroll,own website,medium,OK-2hop:OK:2,generic scraper
766,The University of Montana,US,https://www.umt.edu/,https://apply.interfolio.com/53871/positions,own website,high,OK-2hop:OK:17,generic scraper
767,University of North Carolina Asheville,US,https://unca.edu/,https://uncash-sb.peopleadmin.com/,PeopleAdmin,high,OK-2hop:OK:6,adapter built
768,Lees-McRae College,US,https://www.lmc.edu/,https://leesmcrae.peopleadmin.com/,PeopleAdmin,high,OK:9,adapter built
769,Belmont Abbey College,US,https://www.belmontabbeycollege.edu/,https://belmontabbeycollege.edu/about-us/employment,own website,medium,OK-2hop:OK:3,generic scraper
771,Appalachian State University,US,https://www.appstate.edu/,https://appstate.peopleadmin.com/postings/search?utf8=%E2%9C%93&query=&query_v0_posted_at_date=&query_position_type_id%5B%5D=3&commit=Search,PeopleAdmin,high,OK-2hop:OK:11,adapter built
772,Brevard College,US,https://www.brevard.edu/,https://brevard.edu/employment-opportunities/,own website,medium,OK-2hop:OK:5,generic scraper
773,Campbell University,US,https://www.campbell.edu/,https://phg.tbe.taleo.net/phg01/ats/careers/v2/jobSearch?act=redirectCwsV2&cws=37&org=CAMPUNIV,Taleo,high,OK-2hop:OK:10,generic scraper (verified working)
774,University of North Carolina at Chapel Hill,US,https://www.unc.edu/,https://unc.peopleadmin.com/postings/search,PeopleAdmin,not_found,NO_MATCH [playwright],adapter built
777,Queens University of Charlotte,US,https://www.queens.edu/,https://www.queens.edu/careers/why-work-at-queens/career-opportunities-at-queens/,own website,medium,OK-2hop:OK:5,generic scraper
778,University of North Carolina at Charlotte,US,https://www.charlotte.edu/,https://jobs.charlotte.edu/postings/search,own website,medium,OK-2hop:OK:5,generic scraper
779,Western Carolina University,US,https://www.wcu.edu/,https://jobs.wcu.edu/postings/search,own website,medium,OK-2hop:OK:5,generic scraper
780,Davidson College,US,https://davidson.edu/,https://fa-exci-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2,Oracle Cloud HCM,high,OK-2hop:OK:8,adapter built
781,Duke University,US,https://www.duke.edu/,https://hr.duke.edu/careers/new-duke/,own website,medium,OK-2hop:OK:2,generic scraper
785,Elon University,US,https://www.elon.edu/,https://jobs.elon.edu/jobs/search,own website,medium,OK-2hop:OK:7,generic scraper
787,Methodist University,US,https://www.methodist.edu/,https://www.methodist.edu/offices-services/human-resources/,own website,medium,OK-2hop:OK:1,generic scraper
789,Greensboro College,US,https://www.greensboro.edu/,https://www.greensboro.edu/employment/,own website,medium,OK-2hop:OK:2,generic scraper
790,Guilford College,US,https://www.guilford.edu/,https://guilford.wd1.myworkdayjobs.com/Guilford_Careers,Workday,high,OK:6,adapter built
793,University of North Carolina at Greensboro,US,https://www.uncg.edu/,https://spartantalent.uncg.edu/postings/search,own website,high,OK-2hop:OK:6,generic scraper
794,East Carolina University,US,https://www.ecu.edu/,https://ecu.peopleadmin.com//postings/search?utf8=%E2%9C%93&query=&query_v0_posted_at_date=&query_position_type_id%5B%5D=3&435=&commit=Search,PeopleAdmin,high,OK-2hop:OK:11,adapter built
795,Lenoir-Rhyne University,US,https://www.lr.edu/,https://www.lr.edu/work-at-lr/human-resources,own website,medium,OK-2hop:OK:3,generic scraper
796,High Point University,US,https://www.highpoint.edu/,https://highpoint.wd503.myworkdayjobs.com/Highpoint-Faculty,Workday,high,OK-2hop:OK:11,adapter built
799,Mars Hill University,US,https://www.mhu.edu/,https://jobs.appone.com/marshilluniversity,own website,medium,OK:4,generic scraper
800,Pfeiffer University,US,https://www.pfeiffer.edu/,https://www.pfeiffer.edu/career-success/,own website,medium,OK-2hop:OK:2,generic scraper
802,University of Mount Olive,US,https://umo.edu/,https://www.umo.edu/employment/,own website,medium,OK-2hop:OK:2,generic scraper
803,Chowan University,US,https://www.chowan.edu/,https://www.chowan.edu/about/offices/human-resources/workstudyjobs/,own website,medium,OK-2hop:OK:3,generic scraper
804,University of North Carolina at Pembroke,US,https://www.uncp.edu/,https://jobs.uncp.edu/postings/search,own website,medium,OK-2hop:OK:7,generic scraper
805,Meredith College,US,https://www.meredith.edu/,https://meredith.career-pages.com/jobs/search,own website,high,OK-2hop:OK:14,generic scraper
